,SK_ID_CURR,TARGET,CODE_GENDER,FLAG_OWN_CAR,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_EMP_PHONE,FLAG_PHONE,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_2,EXT_SOURCE_3,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_3,FLAG_DOCUMENT_6,AMT_REQ_CREDIT_BUREAU_HOUR,NAME_CONTRACT_TYPE_Cash loans,NAME_CONTRACT_TYPE_Revolving loans,NAME_INCOME_TYPE_Pensioner,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Higher education,NAME_EDUCATION_TYPE_Secondary / secondary special,NAME_FAMILY_STATUS_Civil marriage,NAME_FAMILY_STATUS_Married,NAME_HOUSING_TYPE_House / apartment,NAME_HOUSING_TYPE_Rented apartment,NAME_HOUSING_TYPE_With parents,OCCUPATION_TYPE_Drivers,OCCUPATION_TYPE_Laborers,OCCUPATION_TYPE_Security staff,ORGANIZATION_TYPE_Business Entity Type 3,ORGANIZATION_TYPE_Industry: type 10,ORGANIZATION_TYPE_Security,ORGANIZATION_TYPE_Self-employed,ORGANIZATION_TYPE_XNA,HOUSETYPE_MODE_block of flats,WALLSMATERIAL_MODE_Panel,EMERGENCYSTATE_MODE_No,DAYS_EMPLOYED_PERC,ANNUITY_INCOME_PERC,BURO_DAYS_CREDIT_MIN,BURO_DAYS_CREDIT_MAX,BURO_DAYS_CREDIT_MEAN,BURO_DAYS_CREDIT_VAR,BURO_DAYS_CREDIT_ENDDATE_MIN,BURO_DAYS_CREDIT_ENDDATE_MAX,BURO_DAYS_CREDIT_ENDDATE_MEAN,BURO_DAYS_CREDIT_UPDATE_MEAN,BURO_AMT_CREDIT_SUM_MEAN,BURO_AMT_CREDIT_SUM_OVERDUE_MEAN,BURO_CREDIT_ACTIVE_Active_MEAN,BURO_CREDIT_ACTIVE_Bad debt_MEAN,BURO_CREDIT_ACTIVE_Closed_MEAN,BURO_CREDIT_CURRENCY_currency 1_MEAN,BURO_CREDIT_TYPE_Consumer credit_MEAN,BURO_CREDIT_TYPE_Credit card_MEAN,BURO_CREDIT_TYPE_Loan for working capital replenishment_MEAN,BURO_CREDIT_TYPE_Mortgage_MEAN,CLOSED_DAYS_CREDIT_MIN,CLOSED_DAYS_CREDIT_MAX,CLOSED_DAYS_CREDIT_MEAN,CLOSED_DAYS_CREDIT_ENDDATE_MIN,CLOSED_DAYS_CREDIT_UPDATE_MEAN,CLOSED_AMT_CREDIT_SUM_MAX,CLOSED_AMT_CREDIT_SUM_MEAN,CLOSED_MONTHS_BALANCE_SIZE_SUM,PREV_RATE_DOWN_PAYMENT_MAX,PREV_RATE_DOWN_PAYMENT_MEAN,PREV_DAYS_DECISION_MIN,PREV_DAYS_DECISION_MEAN,PREV_CNT_PAYMENT_MEAN,PREV_NAME_CONTRACT_TYPE_Cash loans_MEAN,PREV_NAME_CONTRACT_TYPE_Revolving loans_MEAN,PREV_NAME_CONTRACT_TYPE_XNA_MEAN,PREV_FLAG_LAST_APPL_PER_CONTRACT_Y_MEAN,PREV_NAME_CASH_LOAN_PURPOSE_Car repairs_MEAN,PREV_NAME_CONTRACT_STATUS_Approved_MEAN,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,PREV_NAME_PAYMENT_TYPE_XNA_MEAN,PREV_CODE_REJECT_REASON_HC_MEAN,PREV_CODE_REJECT_REASON_LIMIT_MEAN,PREV_CODE_REJECT_REASON_SCO_MEAN,PREV_CODE_REJECT_REASON_SCOFR_MEAN,PREV_CODE_REJECT_REASON_XAP_MEAN,PREV_NAME_TYPE_SUITE_nan_MEAN,PREV_NAME_CLIENT_TYPE_New_MEAN,PREV_NAME_CLIENT_TYPE_Refreshed_MEAN,PREV_NAME_GOODS_CATEGORY_Computers_MEAN,PREV_NAME_GOODS_CATEGORY_Mobile_MEAN,PREV_NAME_GOODS_CATEGORY_XNA_MEAN,PREV_NAME_PORTFOLIO_Cards_MEAN,PREV_NAME_PORTFOLIO_XNA_MEAN,PREV_NAME_PRODUCT_TYPE_walk-in_MEAN,PREV_CHANNEL_TYPE_AP+ (Cash loan)_MEAN,PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,PREV_NAME_SELLER_INDUSTRY_Furniture_MEAN,PREV_NAME_SELLER_INDUSTRY_XNA_MEAN,PREV_NAME_YIELD_GROUP_XNA_MEAN,PREV_NAME_YIELD_GROUP_high_MEAN,PREV_NAME_YIELD_GROUP_low_action_MEAN,PREV_NAME_YIELD_GROUP_low_normal_MEAN,PREV_PRODUCT_COMBINATION_Card Street_MEAN,PREV_PRODUCT_COMBINATION_Cash_MEAN,PREV_PRODUCT_COMBINATION_Cash Street: high_MEAN,PREV_PRODUCT_COMBINATION_Cash X-Sell: high_MEAN,PREV_PRODUCT_COMBINATION_Cash X-Sell: low_MEAN,PREV_PRODUCT_COMBINATION_POS household without interest_MEAN,PREV_PRODUCT_COMBINATION_nan_MEAN,APPROVED_AMT_ANNUITY_MAX,APPROVED_AMT_DOWN_PAYMENT_MAX,APPROVED_RATE_DOWN_PAYMENT_MAX,APPROVED_RATE_DOWN_PAYMENT_MEAN,APPROVED_DAYS_DECISION_MIN,APPROVED_DAYS_DECISION_MEAN,APPROVED_CNT_PAYMENT_MEAN,POS_MONTHS_BALANCE_MEAN,POS_MONTHS_BALANCE_SIZE,POS_NAME_CONTRACT_STATUS_Active_MEAN,POS_COUNT,INSTAL_PAYMENT_DIFF_MAX,INSTAL_DAYS_ENTRY_PAYMENT_MEAN,INSTAL_DAYS_ENTRY_PAYMENT_SUM
21459,124999,1.0,1,0,225000.0,0.025164,-10971,-1784.0,-3374.0,-2750,1,1,2,2,0,0,0,0.5594829602680911,,-620.0,1,0,,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162610518640051,0.1753333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2008522008768087,0.2008522008768087,-620.0,-375.0,4.0,0.0,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22500.0,24282.0,0.2008522008768087,0.2008522008768087,-620.0,-375.0,4.0,-14.0,13.0,0.9230769230769232,13.0,0.0,-266.46153846153845,-6928.0
9007,110479,0.0,1,0,675000.0,0.02461,-16257,-3715.0,-4128.0,-4179,1,0,2,2,0,0,0,0.6255656264015403,0.7850520263728172,-1459.0,1,0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0.2285169465461032,0.2261333333333333,-2335.0,-1410.0,-1770.5,200680.33333333337,-2001.0,-824.0,-1335.75,-1345.75,58216.3875,0.0,0.0,0.0,1.0,1.0,0.75,0.25,0.0,0.0,-2335.0,-1410.0,-1770.5,-2001.0,-1345.75,105038.55,58216.3875,0.0,0.1089090909090909,0.0805205445061228,-2470.0,-2150.25,8.0,0.25,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.5,0.0,12788.595,7020.0,0.1042639962063098,0.0521319981031549,-2470.0,-1964.5,6.0,-64.35714285714286,14.0,0.8571428571428571,14.0,0.0,-1938.272727272728,-21321.0
26286,130573,0.0,0,1,495000.0,0.018029,-19716,,-10963.0,-3263,0,1,3,3,0,0,0,0.2423416717909771,0.2512394458905693,-770.0,0,1,0.0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,0.492,-2430.0,-424.0,-1571.4,654778.8,-2067.0,306.0,-1023.6,-1111.0,274279.581,0.0,0.2,0.0,0.8,1.0,0.8,0.2,0.0,0.0,-2430.0,-1132.0,-1858.25,-2067.0,-1386.25,510597.405,243291.47625,247.0,0.104177299546511,0.104177299546511,-770.0,-458.6666666666667,22.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8983.305,4815.0,0.104177299546511,0.104177299546511,-770.0,-770.0,6.0,-23.0,5.0,0.8,5.0,0.0,-714.0,-2856.0
34392,139852,1.0,1,1,454500.0,0.00823,-14239,-1917.0,-1298.0,-5216,1,0,2,2,0,0,0,0.1315480853250183,0.6754132910917112,0.0,1,0,0.0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1346302408877027,0.0642941176470588,-2763.0,-410.0,-1426.6666666666667,1078814.25,-2455.0,961.0,-359.625,-332.44444444444446,320029.44999999995,0.0,0.4444444444444444,0.0,0.5555555555555556,1.0,0.5555555555555556,0.4444444444444444,0.0,0.0,-2763.0,-860.0,-2107.2,-2455.0,-565.0,66600.0,26153.01,240.0,0.0,0.0,-1437.0,-941.6,9.6,0.2,0.4,0.0,1.0,0.0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,1.0,0.4,0.2,0.0,0.2,0.0,0.6,0.4,0.0,0.2,0.0,0.0,0.0,0.6,0.4,0.4,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,38250.0,0.0,0.0,0.0,-1437.0,-941.6,9.6,-30.68,25.0,0.88,25.0,6750.0,-615.14,-30757.0
29160,133870,1.0,0,0,450000.0,0.032561,-9964,-86.0,-4785.0,-1783,1,1,1,1,0,0,0,0.5079282175905123,,-443.0,1,0,,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0.0086310718586912,0.26456,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1147921906815187,0.0827641797826525,-2749.0,-1895.2222222222224,6.555555555555555,0.0,0.1111111111111111,0.0,1.0,0.0,0.4444444444444444,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.0,0.3333333333333333,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.0,0.2222222222222222,0.0,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.6666666666666666,0.0,0.0,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,9639.72,3820.5,0.1089090909090909,0.0536805277894287,-2749.0,-1529.25,10.75,-40.39024390243903,41.0,0.902439024390244,41.0,9631.125,-1257.8,-50312.0
29502,134257,0.0,1,0,585000.0,0.010966,-16839,-1279.0,-9560.0,-387,1,0,2,2,0,0,0,0.4376824465948589,0.7209441499436497,-946.0,1,0,0.0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759546291347467,0.1684333333333333,-1254.0,-1254.0,-1254.0,,-1007.0,-1007.0,-1007.0,-1067.0,15840.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-1254.0,-1254.0,-1254.0,-1007.0,-1067.0,15840.0,15840.0,0.0,0.0,0.0,-946.0,-343.6,16.0,0.4,0.4,0.0,1.0,0.0,0.4,0.2,0.8,0.0,0.0,0.2,0.0,0.8,0.4,0.2,0.0,0.0,0.0,0.8,0.2,0.4,0.4,0.0,0.0,0.2,0.8,0.6,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,13479.615,0.0,0.0,0.0,-946.0,-555.5,18.0,-16.0,31.0,1.0,31.0,13333.455,-358.1555555555556,-16117.0
14615,117055,0.0,1,0,459000.0,0.035792,-14910,-200.0,-1357.0,-4048,1,0,2,2,0,0,0,0.64731287635335,0.6109913280868294,-767.0,1,0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.0134138162307176,0.1678333333333333,-1957.0,-206.0,-1125.25,926464.9166666666,-1589.0,1620.0,-401.5,-793.75,367337.07,0.0,0.5,0.0,0.5,1.0,0.5,0.25,0.0,0.0,-1957.0,-1956.0,-1956.5,-1589.0,-1577.0,61703.28,61701.39,0.0,0.0,0.0,-767.0,-609.5,11.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16815.285,0.0,0.0,0.0,-767.0,-609.5,11.0,-15.409090909090908,22.0,0.9090909090909092,22.0,0.0,-485.2105263157895,-9219.0
43212,150021,0.0,0,1,495000.0,0.0096569999999999,-13859,-3048.0,-1437.0,-4696,1,1,2,2,0,0,0,0.4220560021945686,0.6212263380626669,-2.0,1,0,0.0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0.2199292878274045,0.1105,-1463.0,-1463.0,-1463.0,,5842.0,5842.0,5842.0,-57.0,2700000.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8860,110302,0.0,0,1,225000.0,0.028663,-13977,-1497.0,-426.0,-4670,1,0,2,2,0,0,0,0.5877991702502097,0.3774042489507649,-310.0,1,0,0.0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0.1071045288688559,0.12435,-2756.0,-21.0,-1159.1666666666667,1059131.3666666667,-2542.0,1789.0,-260.6666666666667,-935.6666666666666,450306.48,0.0,0.5,0.0,0.5,1.0,0.5,0.3333333333333333,0.0,0.0,-2756.0,-1214.0,-1811.3333333333333,-2542.0,-1626.6666666666667,112618.08,90612.96,142.0,0.1089466587224434,0.0544733293612217,-310.0,-221.5,12.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12588.48,12528.0,0.1089466587224434,0.0544733293612217,-310.0,-221.5,12.0,-5.923076923076923,13.0,0.7692307692307693,13.0,0.0,-193.2,-1932.0
29754,134547,0.0,1,0,900000.0,0.00702,-9852,-1090.0,-9821.0,-1614,1,0,2,2,0,0,0,0.4177893669532252,0.5316861425197883,-168.0,1,0,0.0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1106374340235485,0.25334,-1322.0,-26.0,-407.75,374888.25,-771.0,1659.0,379.6666666666667,-204.0,145801.125,0.0,0.75,0.0,0.25,1.0,0.75,0.25,0.0,0.0,-1322.0,-1322.0,-1322.0,-771.0,-768.0,39244.5,39244.5,5.0,0.0,0.0,-659.0,-343.1666666666667,11.333333333333334,0.5,0.1666666666666666,0.0,1.0,0.0,0.5,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.1666666666666666,0.0,0.0,0.0,0.6666666666666666,0.1666666666666666,0.5,0.1666666666666666,0.0,0.1666666666666666,0.0,0.5,0.6666666666666666,0.0,0.1666666666666666,0.0,0.1666666666666666,0.5,0.0,0.0,0.0,0.1666666666666666,0.0,5950.8,0.0,0.0,0.0,-659.0,-501.0,11.333333333333334,-14.411764705882351,17.0,0.8823529411764706,17.0,0.0,-462.5,-6475.0
364,100419,0.0,1,0,454500.0,0.031329,-20434,,-6328.0,-17,0,1,2,2,0,0,0,0.6608289914198783,0.3842068130556564,-1662.0,0,1,0.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,0.11928,-1414.0,-823.0,-1087.5,69182.70000000001,-1232.0,272.0,-798.6666666666666,-660.3333333333334,125403.0,0.0,0.1666666666666666,0.0,0.8333333333333334,1.0,1.0,0.0,0.0,0.0,-1414.0,-864.0,-1140.4,-1232.0,-790.0,40954.5,29883.6,0.0,0.1042879482902418,0.0521439741451209,-1662.0,-1001.5,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7234.875,3757.5,0.1042879482902418,0.0521439741451209,-1662.0,-1001.5,6.0,-31.2,15.0,0.8,15.0,0.0,-908.3333333333334,-10900.0
34253,139692,0.0,1,1,675000.0,0.022625,-18298,-1506.0,-5939.0,-1822,1,0,2,2,0,0,0,0.5462124907203059,0.7338145369642702,-2835.0,1,0,0.0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0.0823040769483003,0.13568,-2496.0,-15.0,-1287.6,1171770.3,-2191.0,535.0,-811.8,-1107.6,314564.4,0.0,0.4,0.0,0.6,1.0,1.0,0.0,0.0,0.0,-2496.0,-498.0,-1755.0,-2191.0,-1498.0,270000.0,172974.0,0.0,,,-2835.0,-2835.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9000.0,,,,-2835.0,-2835.0,0.0,,,,,0.0,-1520.0727272727272,-167208.0
15336,117902,0.0,0,1,225000.0,0.072508,-22932,-5461.0,-4256.0,-4241,1,1,1,1,0,0,0,0.7479032228148498,0.6971469077844458,-2180.0,0,0,0.0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.2381388452817024,0.1059,-2846.0,-289.0,-1578.125,753106.9166666666,-2634.0,9428.0,-511.1428571428572,-1180.75,161760.043125,0.0,0.0625,0.0,0.9375,1.0,0.75,0.1875,0.0,0.0,-2846.0,-289.0,-1644.0666666666666,-2634.0,-1258.7333333333331,688500.0,168044.046,0.0,0.1017937105421916,0.0254484276355479,-2180.0,-705.0,17.666666666666668,0.2857142857142857,0.1428571428571428,0.0,1.0,0.0,0.7142857142857143,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.8571428571428571,0.7142857142857143,0.1428571428571428,0.2857142857142857,0.0,0.1428571428571428,0.4285714285714285,0.0,0.1428571428571428,0.0,0.0,0.1428571428571428,0.0,0.4285714285714285,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,119231.415,4500.0,0.1017937105421916,0.0254484276355479,-2180.0,-850.2,14.0,-19.78723404255319,47.0,0.9361702127659576,47.0,118639.8,-461.1904761904762,-29055.0
24341,128315,0.0,1,1,522000.0,0.01885,-20396,,-7841.0,-3936,0,0,2,2,0,0,0,0.047348601305224,0.6092756673894402,-2173.0,1,0,0.0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,0.1169142857142857,-1878.0,-894.0,-1271.75,185921.5833333333,-1786.0,-3.0,-766.75,-717.0,96687.0,0.0,0.25,0.0,0.75,1.0,0.75,0.25,0.0,0.0,-1878.0,-894.0,-1275.3333333333333,-1786.0,-954.6666666666666,26280.0,20916.0,0.0,0.1089090909090909,0.1089090909090909,-2776.0,-1652.8333333333333,27.666666666666668,0.5,0.3333333333333333,0.0,0.8333333333333334,0.0,0.8333333333333334,0.1666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.8333333333333334,1.0,0.1666666666666666,0.0,0.0,0.0,0.8333333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,0.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,17870.445,5076.0,0.1089090909090909,0.1089090909090909,-2776.0,-1466.4,33.2,-28.54237288135593,59.0,0.9491525423728814,59.0,13129.38,-1303.590909090909,-172074.0
1399,101640,0.0,1,0,454500.0,0.025164,-14862,-3078.0,-3953.0,-4040,1,0,2,2,0,0,0,0.3675134745055661,0.5673792367572691,-1365.0,1,0,0.0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.2071053693984658,0.1376,-2385.0,-118.0,-1156.75,1069452.25,-2180.0,10817.0,2815.6666666666665,-586.25,135787.5,0.0,0.75,0.0,0.25,1.0,0.25,0.75,0.0,0.0,-2385.0,-2385.0,-2385.0,-2180.0,-2150.0,27900.0,27900.0,0.0,0.0988093461709612,0.0988093461709612,-1365.0,-1365.0,14.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6626.655,6705.9,0.0988093461709612,0.0988093461709612,-1365.0,-1365.0,14.0,-38.0,15.0,0.9333333333333332,15.0,0.0,-1152.571428571429,-16136.0
32150,137276,0.0,1,0,180000.0,0.00702,-14390,-6416.0,-3564.0,-4402,1,1,2,2,0,1,1,0.6232218981683426,0.7726311345553628,0.0,1,0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4458651841556637,0.12352,-1485.0,-1435.0,-1460.0,1250.0,341.0,379.0,360.0,-15.0,549000.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,-1131.0,-773.5,14.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17712.0,0.0,0.0,0.0,-1131.0,-773.5,14.0,-20.666666666666668,30.0,0.9333333333333332,30.0,0.0,-641.3571428571429,-17958.0
723,100835,0.0,0,1,247500.0,0.008575,-19594,-1725.0,-10155.0,-3119,1,0,2,2,0,0,0,0.2579908916232558,0.445396241560834,0.0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0.088037154230887,0.0612933333333333,-2918.0,-23.0,-1342.1333333333334,489451.6952380952,-2614.0,708.0,-987.2666666666668,-779.3333333333334,47501.4,0.0,0.1333333333333333,0.0,0.8666666666666667,1.0,1.0,0.0,0.0,0.0,-2014.0,-461.0,-1322.3846153846157,-1707.0,-858.3846153846154,58252.5,26919.69230769231,0.0,0.2034961727014707,0.2034961727014707,-1054.0,-1054.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5441.94,10665.0,0.2034961727014707,0.2034961727014707,-1054.0,-1054.0,10.0,-29.0,11.0,0.9090909090909092,11.0,0.0,-897.4,-8974.0
15952,118617,0.0,1,0,225000.0,0.008625,-19853,-4630.0,-5060.0,-3377,1,0,2,2,0,0,0,0.3972488153884497,0.8128226070575616,-211.0,1,0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2332141238100035,0.1724,-2859.0,-274.0,-1840.3333333333333,1895510.3333333333,-2486.0,-128.0,-1476.6666666666667,-1462.6666666666667,242649.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-2859.0,-274.0,-1840.3333333333333,-2486.0,-1462.6666666666667,450000.0,242649.0,0.0,,,-211.0,-211.0,12.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,15270.3,,,,-211.0,-211.0,12.0,-5.0,5.0,1.0,5.0,0.0,-131.0,-655.0
26879,131240,0.0,0,0,90000.0,0.0116569999999999,-11409,-915.0,-4644.0,-1982,1,1,1,1,1,1,0,0.6802831364650389,0.5602843280409464,-2728.0,0,0,0.0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0.0801998422298185,0.05385,-2754.0,-80.0,-1443.1818181818182,855828.9636363636,-2571.0,488.0,-839.9090909090909,-917.2727272727273,332676.0,0.0,0.2727272727272727,0.0,0.7272727272727273,1.0,0.8181818181818182,0.1818181818181818,0.0,0.0,-2754.0,-413.0,-1600.25,-2571.0,-1049.125,739800.0,189651.375,327.0,0.0,0.0,-2728.0,-2091.5,18.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,14493.6,0.0,0.0,0.0,-2728.0,-2091.5,18.0,-86.82608695652173,23.0,0.9130434782608696,23.0,11963.79,-2601.9444444444443,-46835.0
22398,126070,0.0,1,0,360000.0,0.028663,-18978,-5160.0,-379.0,-2523,1,0,2,2,0,0,0,0.7456993200898717,0.6894791426446275,-593.0,1,0,0.0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.2718937717356939,0.16945,-1026.0,-404.0,-715.0,193442.0,700.0,801.0,750.5,-44.5,290250.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,-593.0,-593.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10132.605,0.0,0.0,0.0,-593.0,-593.0,6.0,-16.0,7.0,0.8571428571428571,7.0,0.0,-498.8333333333333,-2993.0
